avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,BirthRate
370,167,146.8,325.3,35457,108277,28.5,0,35.7,34.5,37,3.08,45,7.96636424
4415,1916,155.5,379.1,45871,1010025,18.7,202.9652731,38,36.5,39.7,2.49,44.9,5.501557741
1342,558,133.5,330.9,49876,406584,17.6,19.67613089,37.6,36.9,38.5,2.87,49.9,5.719536436
149,68,132.8,296.2,37465,46461,23.6,0,36.5,33.5,38.9,3.04,53.1,6.643259725
1373,595,156.6,389.4,44145,222255,15.6,112.4834087,51.3,49.9,52.7,2.3,53.5,4.975284763
752,291,126.8,343,39700,204275,22.6,44.0582548,33.8,32.3,35.8,2.77,55.7,6.284513403
383,155,182.4,468.5,38878,69838,22.1,243.4204874,38.9,37.2,40.1,2.52,44.6,4.631760644
101,49,205.4,422.5,33644,20049,23.8,0,39.7,37.6,42.3,2.53,42.7,4.650635209
1691,648,178.6,473.8,42830,309199,17.6,171.4106449,43,41.8,44.5,2.43,50.1,4.420790925
105,47,179.1,408.6,37715,27824,24.5,35.94019551,36.5,35.4,38.6,2.85,44.2,6.543128895
349,162,219.4,474,45411,63603,17.4,157.2252881,41.3,39.1,42.9,2.58,50.1,6.021818182
396,160,167.3,425.8,44854,85842,19.7,139.7917104,41.6,39.4,43.3,2.7,47.1,4.939375314
386,164,202.6,482.9,38268,66623,21.1,15.00983144,40.9,39.6,42.1,2.54,46.5,3.899127061
113,55,247.3,497.9,31510,17896,27.8,3911.488601,40.1,35.6,44.1,2.63,34.5,6.288258208
1195,468,166.8,427.2,54098,281833,13.8,39.03020583,38.5,37.3,39.6,2.54,52,5.524669383
77,27,159.8,421.7,38694,9706,24.6,0,51.9,48.9,56.7,2.15,49.7,6.423357664
177,77,193.6,445.3,32283,31747,30.1,0,39.5,38.1,41.8,2.67,39.7,8.279819647
161,73,231.1,494.7,31170,27494,31.4,0,39.4,36.7,43.3,2.5,38.6,6.399574544
198,89,185.1,426.3,42000,38012,19.4,0,40.9,39.5,42.5,2.55,45.6,5.557586837
493,182,172.9,476.6,39548,75713,17.5,673.5963441,44.3,42.6,45.8,2.43,53.8,6.598098195
506,215,194.1,461.3,31382,89208,30.8,44.83902789,38.7,36.5,40.7,2.63,38.1,6.172501823
609,216,165.3,470.4,41375,121691,19.5,295.8312447,35.4,33.5,37.9,2.53,46.9,4.192927752
1591,629,184.8,455.7,49782,407051,16.1,191.62218,32.7,31.1,34.6,2.53,38.7,4.618133504
94,40,160.1,383,42286,20053,20.6,0,41.2,38.5,43.6,2.78,47.5,3.467781604
1456,579,181.6,458.5,44050,297302,17.7,531.4461389,38.2,36.9,39.3,2.58,49.2,5.772383445
543,213,185.2,474.9,37906,107480,23.2,55.82433941,35.8,33.6,38,0.026,45,6.42352298
176,79,207.1,466.2,37501,27777,19.6,288.0080642,43.5,42.5,44.6,2.37,45.4,5.461302311
183,95,224.8,425.2,29609,32535,28.3,0,41,38.4,43.7,2.64,37.2,3.907462265
1030,421,185.8,448.5,54196,251195,14.6,47.77165151,37.9,37.2,38.7,2.61,53.6,5.197966517
18,7,158.3,460.2,50896,2733,10.8,0,41.8,39.4,44,2.24,61.6,10.62992126
98,40,161.7,424.4,49583,18372,15.1,0,39,36.7,41,2.31,55.7,6.529752501
13,6,170,399,34326,3423,34.8,0,29.4,29,30,3.24,41,5.882352941
38,16,145,391.4,47987,6985,15.2,0,42.9,40.6,48.3,2.23,50,11.87558907
110,45,162.6,415.4,52930,33897,14.1,0,26.4,26.3,26.6,2.38,42.2,4.882440161
181,74,154.6,405.4,53150,38785,11.8,335.1811267,38.1,36.7,39.1,2.29,54,4.909236214
31,13,174.9,447.1,47224,5281,14.8,0,40.8,38.9,41.9,2.47,58.1,7.258064516
58,26,194.3,449.2,41446,10283,15.8,0,39.9,39.4,40.2,2.49,55.4,2.718894009
54,24,181.9,464.7,41395,9383,24,0,37.3,35.7,38.8,2.78,47.5,6.866002215
24,10,138.4,429.4,48024,3659,13.8,0,44,42.4,47.2,2.21,55.6,6.386292835
46,21,170.9,393.5,43453,13964,24.9,572.9017474,25.2,25.6,24.8,2.21,36.6,2.566452796
133,56,166.4,423.9,52892,27939,10.3,465.2994023,38,35.9,39.2,2.28,51.6,7.09752839
14,7,195.9,379.3,31420,4197,38.6,238.2654277,29.8,29.7,30.1,3.37,39.9,9.343715239
48,22,158.7,364.5,51244,8446,10.7,0,52.8,51.2,53.6,2.12,63.6,4.363636364
116,41,151.2,476.9,48675,19858,12.3,0,38.4,34.8,41.6,2.2,54.2,5.713596914
42,17,150.3,473.4,43305,5539,16.3,0,48,46.4,48.9,2.15,56.2,8.546059933
25,8,113.9,395,51246,4333,10.1,0,44.6,43.5,45.8,2.25,64.9,6.575682382
25,10,229.8,555.7,34936,5685,27.2,0,349.2,28.9,29.3,3.36,34.6,6.625097428
23,9,166.5,492.4,49251,2977,11.6,0,48,46.5,49.3,2.22,66,7.246376812
29,11,162.6,459.6,57148,3999,10.5,0,46.1,46.6,46,2.3,58.8,4.337050805
61,25,187.8,515.1,42007,6867,17,0,52.4,51.5,53.4,2.14,52.3,6.16375345
17,6,146.6,432,46633,2337,13.2,0,46.9,41.6,49.5,2.16,52.4,15.65656566
45,16,150.3,429.5,52816,7142,10,420.050406,44.8,43.2,46.9,2.2,62.8,9.712509713
37,13,169.4,521.9,36836,4201,18.3,0,47.5,44.9,49.6,2.12,57.3,10.70422535
16,6,170.8,532.8,43699,1861,12,0,48.3,42.2,52.7,2.39,66.3,3.205128205
29,12,145.4,403.4,53944,6047,10.4,0,36.1,36,36.1,2.64,66.2,11.43878463
19,8,130.6,348.6,51201,3348,10,0,48.8,47.6,51.1,2.19,58.9,3.64298725
18,5,154.1,501.1,61945,3385,8.1,0,35.5,35.4,35.9,2.96,60.8,4.96350365
101,33,162.5,507.7,58340,17555,11,0,39.4,38.5,40.5,2.3,54.7,7.0192783
49,18,130.4,430.4,48879,7301,13.2,0,45.6,44,46.8,2.23,57.3,7.142857143
10,5,148.3,296.6,31922,3321,33.9,0,30.5,31.8,29.7,3.05,47.1,12.14574899
14,6,161.3,451.7,48773,1997,14.9,0,47.5,44.5,49.4,2.31,62.3,10.03039514
45,15,165.5,577,51837,4990,10.1,0,46,45.1,47.1,2.18,64.2,6.58436214
65,26,155.3,439.7,53175,12622,9.5,79.22674695,41.9,40.3,44.2,2.38,55.2,4.12979351
118,55,161.8,383.6,45945,24827,13.6,0,41.5,40.5,42.5,2.22,52.2,3.67487328
155,46,120,404.9,79857,52849,4.3,18.9218339,33.8,33.3,34.2,2.74,62.1,7.080078125
20,6,136.6,468.1,40639,3876,24.9,0,35.5,34.4,36.8,2.74,46.9,5.548037889
33,17,202.5,448.1,57741,5599,10,0,42.8,41,43.9,2.37,59.8,7.191448008
13,5,97.3,284.8,38469,2415,17,0,52.1,50.3,54.3,1.89,52,15.3125
27,14,187.6,415.7,50155,4769,12,0,42.6,39.1,45.3,2.52,50.2,6.659012629
109,40,147.9,408.2,54771,26986,10.4,0,36.2,34.3,38.3,2.42,61.8,9.527108955
11,5,240.1,486.5,34237,2050,33.2,0,32,32.9,31.7,3.04,42.1,8.374384236
15,8,183.1,425.6,49159,2236,12.4,0,43.5,41.4,46,2.24,60.6,10.3626943
840,312,184.3,503.1,55107,185197,11.5,1150.126622,34.8,34,35.6,2.48,49.5,6.112105642
32,14,166,403.5,53654,6430,12.3,0,40.7,39.9,42.2,2.3,56,10.9939759
494,187,159.7,442.5,48379,108702,14.1,450.7736748,37.1,35.8,38.7,2.46,49.9,5.830321072
20,11,209.6,426.4,39936,3019,15.2,0,49.9,50.5,49.3,2.21,59.7,10.27131783
18,8,145.7,411.7,52758,2320,11,0,52.5,52.8,52.2,2.11,58.5,5.80474934
47,25,179.9,365.5,45911,10311,20.4,0,39.2,39,39.3,2.74,45.6,7.142857143
17,5,143,521.4,46281,2355,14.7,0,46.8,45.5,49.4,2.09,61.8,5
38,17,153.9,388.8,48125,6524,11.7,0,43.8,42.2,45,2.41,54,7.28
21,6,159.7,542.1,67172,2954,8.8,0,40.1,38.1,42.9,2.34,60.1,10.5345912
8,4,179.1,416.6,59879,1426,6.3,0,44.6,44,46.1,2.34,60.3,13.62007168
25,13,238.8,414.3,27481,9959,47.4,0,23.9,22.8,25.2,3.62,28.5,13.07106599
34,15,162.1,410.9,40545,5434,19.9,0,46.4,43.3,47.7,2.08,55.1,6.67996012
51,20,154.3,436,55708,8209,10.2,0,44,43.3,45.2,2.31,63.9,5.14390692
86,29,166.5,518.1,72041,14909,6.3,402.4414783,40.8,39.8,42.2,2.48,58.9,7.245912151
35,15,146.4,391.7,41831,5443,15.9,0,44.9,44.3,45.6,2.21,53.6,7.714016933
114,41,137.1,403.8,47363,22702,13.8,0,40.8,39.8,42.7,2.33,51.1,6.329660834
498,206,195.6,499.5,46689,75749,15.6,0,43.2,41.3,44.6,2.43,48.8,3.957446809
224,89,184.4,461.5,42252,47183,19.1,42.38814827,36.6,35.9,37.4,2.72,54.2,4.9190879
127,58,238.4,533.9,34382,16129,21.4,1922.003844,46.1,45.1,47.3,2.37,52.1,5.264732276
74,28,171.4,459.1,34948,14502,28.5,0,42.9,42.6,43.3,2.75,50.7,9.152139461
769,276,172.5,494.2,47175,127253,14.7,15.71672181,511.2,41,43.9,2.51,55.8,4.324151185
524,211,184.2,461.9,43065,104091,17.5,9.606978509,39.4,38,40.4,2.58,51.7,7.159837221
263,118,218.3,491.8,33333,39752,22.7,0,43,41.7,44.5,2.48,51.4,4.345366074
83,37,210.1,469.4,41068,13840,16.4,0,41.9,41.1,43.2,2.53,51.9,6.944
181,81,207.8,475.2,36627,27910,20.8,0,42.6,40.6,44.4,2.45,50.4,4.483306836
309,152,193.2,409,34354,56486,24.6,0,43.6,42.4,44.9,2.31,53.2,3.66841353
214,90,238.1,533.3,51475,39741,12.7,0,39.8,39.5,40.2,2.7,54.6,4.803398323
78,36,180.6,407.4,40980,17471,20.1,0,37.2,36.1,38.2,2.66,48.6,5.429553265
211,89,218.3,515,33640,31709,24,0,41.8,40.5,43.2,2.4,52.3,3.502840141
50,26,217,437.1,30744,7771,24,0,46.9,45.8,48.3,2.37,59.9,2.134146341
222,106,221.7,469.2,30860,35162,27.8,0,44.3,43.1,45.1,2.38,51.1,6.348580442
301,128,194,472.8,45235,54277,16.8,0,39.7,38.5,40.8,2.49,53.8,4.540620142
77,34,184.3,430.1,37853,14601,19,0,39.7,39.1,40.4,2.64,49.9,4.708383961
455,183,182,481.9,40839,58229,16.6,17.17357331,49.7,48.2,50.9,2.35,57,4.836428773
208,77,180.1,506.6,52578,34371,11.8,1862.034855,38.9,36.7,41,2.54,54.1,4.731034483
130,48,165.9,480.9,41268,22043,17.5,0,40.1,38.9,41.8,2.63,49.6,6.596537366
91,40,188.3,468.7,50877,13736,12.1,0,42.7,40.3,45.7,2.39,53.9,5.186500888
272,119,215.7,509.8,37758,39485,19.9,0,42.1,40.4,43.9,2.41,50,4.6247512
250,100,193.1,506.5,44435,35699,16.5,2240.959131,42.2,39.7,44.8,2.37,49.9,5.418650238
41,18,213.6,492.5,41045,5265,17.5,0,45.1,44.8,45.7,2.23,55.2,5.876865672
87,37,197.6,488.4,39738,13241,16.2,0,42.6,41,43.5,2.43,51.6,5.104572847
258,93,193.1,530.2,70092,50541,8.5,0,37.2,36.5,38.3,0.027,55,4.804003336
61,29,236.7,517.5,49790,8200,14,0,43.2,42.1,44.6,2.36,61.1,4.799040192
128,50,170,468.6,48767,18543,11.6,4260.367794,46.2,44.3,47.6,2.35,58.8,5.844875346
28,13,195.3,416.4,37331,4135,20.6,0,46.6,44,48.3,2.49,49.4,6.818181818
47,21,178.2,410.3,50999,6995,11.7,0,49.1,49.2,49,2.26,57.3,3.706395349
326,130,188.5,494.7,51025,49489,11.3,1050.738548,42.2,40.9,43.6,2.44,56.8,5.728614138
202,81,185,485.8,46895,28672,15.8,34.87723214,44.1,43,45.2,2.42,55.5,6.404437721
264,101,171.5,471.4,34395,59362,30.4,522.2196018,30.1,29,32,2.36,37.8,3.217455621
63,23,174.1,494.2,52919,9607,11,0,42.9,42.8,43,2.53,59.2,6.095143707
259,99,196,525.6,43073,38353,19.5,1303.678982,40.7,39.2,42.8,2.39,50.1,5.121798876
124,52,175.9,438.7,52493,22372,11.6,0,42.3,41.2,43,2.45,54.8,3.045785027
150,62,166.9,421.6,51282,22086,10.7,45.27755139,48.2,46.7,49.2,2.33,59.3,7.092543114
82,29,175.2,489.6,45773,12762,15.9,0,43.2,41.2,46.3,2.48,50.2,4.476930105
2075,706,156.6,446.2,72131,530847,10.7,50.86211281,35.9,35,36.8,3.01,54.3,5.683202717
612,246,192.2,490.4,56326,110879,14.7,234.4898493,37.3,36.1,38.5,2.61,46.7,4.551301453
413,128,161.7,471.5,90640,123355,5.4,162.1336792,33.8,33.5,34,3.11,60.5,5.284618101
335,137,180.1,469,38992,51441,19.3,2332.769581,42.1,40.4,44.5,2.25,44,5.205017787
3142,1046,160,463.3,78001,703910,9.5,147.7461607,37.6,35.9,39.1,2.83,55,5.156824131
742,291,191.3,519.9,51205,111333,13.6,2065.874449,41.6,40.3,43.2,2.48,50.3,4.843425569
96,38,174,460,41759,16491,18.1,0,40.7,35.9,48.6,2.22,43,5.340223945
219,90,194.2,484.1,54472,34584,10.9,0,42.2,40.7,44.3,2.37,50.6,5.709342561
249,90,176.6,519,53918,36671,11.9,0,41.3,40.2,42.7,2.32,49.9,7.034382214
187,76,189.5,505.7,54353,29494,12.6,0,39.7,37,41.9,2.17,46.5,7.205728778
160,65,175.1,465.6,42684,31333,23.6,2553.218651,30.7,29.4,32.5,2.29,40.4,3.098048116
1404,502,181.4,474.4,76856,307343,6.9,0,39.3,38.2,40.2,2.79,58.2,4.286141792
732,260,168.5,472.1,60460,173166,14.3,1253.132832,32.7,32.2,33.2,2.53,47.6,4.528860796
771,291,197.9,551.5,47575,107303,16.3,1584.298668,40.6,39.2,41.8,2.35,47.8,5.647068254
310,122,185.1,495.6,48544,46045,12.9,65.15365403,42.6,41.3,44,2.42,54.6,5.090116855
1528,608,189.2,491.7,54375,266209,13.1,30.05157602,39.5,38,40.9,2.45,50.1,5.196780531
271,117,219.1,533.4,44289,38339,18.6,991.1578288,41.7,40.3,43.4,2.4,51.4,6.338625621
88,32,164.3,490.6,53732,11982,10.7,0,45.9,44.6,46.6,2.38,54.6,5.503465145
108,44,204.9,525.8,46878,13701,14.8,2919.494927,44.7,43.3,45.8,2.27,52.4,4.758547762
100,37,169.8,479.3,40590,14766,20.7,0,43.7,42.1,44.8,2.45,50.5,4.987212276
80,32,199.6,486.6,61388,12444,10.1,0,42.5,40.5,44.8,2.42,58.8,5.225019069
104,42,179.9,460,54916,15858,9.6,315.2982722,44.3,43.1,45.3,0.024,60.2,4.061068702
190,62,153.4,487.6,73684,33879,5.1,0,42.1,40.5,43.2,2.62,62.2,5.213333333
193,86,208.6,488.1,45288,28898,17,0,42.2,39.3,45.4,2.17,52.5,8.704627559
221,89,187.8,486.5,46406,34828,15.1,0,41,39.1,43.8,2.29,48.8,4.011231448
88,38,177.7,459,52790,14931,11.8,0,41,39,42.8,2.51,57.8,8.42514582
281,112,168,433.2,57126,51659,11.4,0,498,40.1,43.1,2.5,55,5.772258177
1072,420,194.4,509.6,52448,186221,16.7,1610.989094,36.8,35.5,38.3,2.39,46.3,6.690267073
136,49,174.6,498.3,42032,21543,16.7,0,40.8,39.5,42.9,2.46,45.6,3.072371416
109,37,164.9,509.9,65971,16387,7.4,0,43.3,42.4,44.3,2.47,62.9,6.54640675
104,43,176,458.2,39005,15989,15.2,0,42.6,40.9,44.5,2.34,56.2,5.732087227
27,12,173.5,392.3,40722,4226,19.7,0,47.7,46.5,49.6,2.52,47.5,5.562130178
44,17,192.1,524.5,33943,5678,23,0,43.5,41.3,45.7,2.5,46,6.129303107
40,17,198.1,465.2,62024,5644,8.9,354.3586109,46,45,47.1,2.37,59.3,5.541346974
197,77,178.5,472.5,47862,32852,13.8,0,41.7,40.2,44.5,2.49,47.1,3.100031959
113,42,179.3,505.5,43396,16029,14.6,0,42.4,40.8,44.7,2.43,52.5,4.929577465
878,340,176.2,478.1,48024,146133,16.3,540.6034229,40,38.5,41.7,2.36,48.1,5.929944203
1407,556,191.2,488.4,50155,264052,19.1,98.46545377,37.7,36.1,39.1,2.57,45.4,4.939849972
167,67,192.1,500.1,38329,24548,21,0,42.4,40.6,44.5,2.43,49,6.192236599
1177,436,185.5,515.2,55371,198712,15.3,714.6020371,39.7,38,40.9,2.35,47.7,4.889917894
48,23,214.2,459.3,47092,7032,13.2,0,44.7,44.4,45.3,2.2,52.2,5.282199711
32,13,169.5,459.2,51584,5092,12,0,43.5,43,44,2.42,53.9,3.388278388
142,54,164.4,457,48994,21775,11.7,0,44.4,42.8,46.2,2.42,60.3,4.376511986
41,16,160.4,482.6,50219,5788,11.9,0,45.9,45.3,46.1,2.41,57,4.589585172
267,127,182.6,407.6,48569,45749,14.1,808.7608472,44.3,43.4,45.4,2.37,51.3,3.816793893
847,331,192.2,511.5,60490,134800,9.1,734.421365,40.5,39.1,41.7,2.45,56.5,5.692199578
122,51,206.9,506,40957,17408,17.9,0,43.6,40.6,44.9,2.53,52.1,5.211459754
529,217,203.1,520.2,42036,79282,19,315.3300875,40,38.4,41.7,2.47,45.9,5.395305384
82,33,197.8,511.8,49385,11542,14.8,0,42.7,41.9,44,2.37,56.3,5.041322314
102,41,172.8,459.7,44180,17527,13.5,2795.686655,40.2,38.2,41.5,2.42,50.1,4.706770702
98,33,162.6,510.8,54683,14270,10.2,0,42.6,42.1,43.3,2.46,54.6,6.077529566
109,45,180,471.7,46839,16423,14.9,0,42.4,41.4,43.8,2.34,59.8,6.710020692
110,54,230.3,502.9,46927,14327,14.1,0,44.5,43.4,45.4,2.28,59.4,4.019073569
367,156,190.9,475.2,49895,57079,12.2,140.156625,42.7,41.7,43.7,2.4,52.7,5.75990637
2947,1007,176.4,490.7,75176,687263,8.1,97.48815228,36.6,35.7,37.5,3.02,54.7,5.115003933
414,179,207.4,492.9,46322,67466,15.8,0,41,40,42.2,2.43,53.6,5.84433073
1551,658,191.5,466.6,47708,287078,16.9,198.5523098,39.2,38.1,40.3,0.0251,48.2,5.573940788
215,80,163.5,469.4,70127,39227,6.3,2141.382211,39.9,38.8,41,2.65,59.1,6.403882576
162,63,159.3,432.5,50172,34980,15.4,0,33.8,32.3,36.2,2.8,58.4,9.544766882
1590,629,170.7,435.7,48651,368450,15.2,222.5539422,35.6,34.6,36.6,2.55,49.5,6.597186511
390,164,185.4,448.4,54101,81162,11.8,12.32103694,38.1,36.6,39.5,2.57,54,5.180542459
44,19,173.4,414.4,46196,8681,12.8,0,40.4,37.5,42.3,2.52,51.4,7.146666667
85,34,189.1,486.2,39563,12298,15,0,43.3,41.8,45.8,2.35,54.3,6.987761548
254,110,187.2,429.3,68352,63344,7.2,0,38.8,37,40,2.61,61.4,6.821562655
91,40,190.7,426.9,52582,14977,12.9,0,48.3,47,49.5,2.44,54.9,3.156748911
103,43,166.3,414.4,55318,19856,10.9,0,41.5,40.8,42.4,2.55,57.3,5.682622023
191,89,187.3,412.9,44430,37979,13.8,0,40.1,38.5,42,2.57,53.2,6.869503209
569,232,189.8,466.8,52050,115371,10.6,147.3507207,38.7,37.3,39.8,2.59,48.1,5.662131013
154,62,186.4,483.9,44385,26503,14.5,0,40.4,40.1,40.9,2.54,57.8,8.386023295
167,76,193.9,441.5,49945,32609,12.6,91.99914134,38.4,37.2,40.1,2.76,52.6,5.349679576
59,24,185.8,452.7,40657,10483,18,0,43.1,43.5,42.4,2.56,52.3,4.891062695
149,64,176.6,420.7,47670,32906,13.8,0,35,33.2,36.5,2.78,59.3,6.25359402
249,110,193.8,439.8,59280,49455,11.7,0,41.7,40.9,42.4,2.63,56.6,3.263424336
130,57,186.7,433.7,50258,26521,13.1,0,39.5,38.8,40.3,2.57,54,4.353189989
213,87,185.8,464.7,51911,42589,10.1,0,38.6,38,39.4,2.58,52.6,3.309741882
634,255,184.8,482.9,39449,116852,22.2,145.4831753,34.8,33.6,35.9,2.4,42.1,3.877479319
212,91,177.7,429.9,53211,42461,8,0,41.2,40,42.3,2.55,58.4,6.889676562
891,350,170.1,442.7,50192,203474,13.9,575.0120409,35.2,34.1,36,2.8,52.2,7.223841918
138,70,222.5,439.1,40122,23434,16.4,0,42.2,40.4,44.2,2.5,49,2.64006449
395,149,179,474,53186,76778,11.6,195.3684649,39.6,38.6,40.6,2.57,49.9,4.843160444
544,201,167.8,488.1,55320,97125,11.5,20.59202059,38.8,37.1,40.6,2.41,53.2,5.831840933
61,25,160.2,426.9,47342,9769,11.3,0,41.5,40,42.7,2.23,53.1,4.356151269
138,50,151.3,467.8,45522,20257,14.4,0,43.1,40.7,45.1,2.31,52.7,7.378451014
113,41,165.4,494,48292,15960,12.7,0,43.6,42.1,44.9,2.28,55.4,6.749226006
72,27,165.3,488.4,51045,10295,12.1,97.13453133,42.8,41.2,44.8,2.42,57.6,2.411347518
51,20,181.2,487.2,54154,6906,11.7,0,46.4,44.8,47.4,2.36,59.4,6.004618938
70,28,186.9,506.1,49125,9027,13.2,2658.690595,45.1,43.1,47.3,2.3,61,9.971346705
84,29,151.8,492.9,61215,12435,6.7,0,42.2,40.5,44,2.37,62.7,6.03588907
70,29,168.5,437.9,49507,10676,12.4,655.6762833,45.9,44.4,46.7,2.34,59.6,4.965920156
94,36,153.2,449.8,53691,15190,9.4,0,42.4,41.7,43.5,2.36,59.2,2.258064516
78,30,171.3,492.1,57682,10974,8.4,0,44,43.1,45.7,2.33,60.3,6.274509804
122,49,169.8,487.9,53277,17367,11.7,115.1609374,44.7,42.1,46.9,2.37,55.2,4.732327714
95,38,178.1,477.6,52824,14265,11,0,43.8,42.6,45,2.37,55.9,4.095334005
122,49,183.1,484.9,50347,19950,13.3,0,40.7,38.9,42.5,2.43,52.1,5.797101449
60,24,165.8,465.5,49837,9410,12.1,0,42.2,41.7,42.5,2.39,56.9,6.748466258
60,21,129.4,408.5,49696,9555,10.1,0,43.7,42.3,44.7,2.28,58.1,5.386289445
57,19,159.8,548.4,53905,7028,10.9,0,45.1,43.5,47.4,2.24,62.8,9.293394777
99,38,163.4,463.3,58234,16401,7.5,0,508.8,41.6,43.2,2.34,61.5,5.613126079
146,54,191.7,543.5,50299,19444,11.3,1388.603168,44.5,43.2,46.2,2.29,57.5,6.349206349
221,91,181.7,466.2,52750,36827,11.2,27.15399028,42.2,40.1,44.7,2.41,54,6.996052811
90,37,163,423.6,41094,17555,16.9,56.96382797,42.5,38.8,45.3,2.24,47.5,2.534226624
511,163,156.2,473.8,59946,144251,15.9,1310.21622,29.8,29.5,30.4,2.37,43.4,4.117879551
123,46,154,445.7,51558,20466,11.6,0,43.2,42.4,44.3,2.34,57,5.726980992
67,28,169.3,466.9,48316,10163,13.5,0,44.3,43.1,45.5,2.33,56.9,5.769230769
111,36,138.4,480,52967,15165,9.6,0,46.1,45.1,47.3,2.23,60,6.930346517
241,92,181.3,509.2,44719,35089,17.7,0,42.9,41.1,44.8,2.4,49.8,6.389732266
1082,396,169.4,474.8,62700,219916,9.3,386.5112134,37.1,36,38,2.42,51.2,5.753829407
66,21,148,475.6,50924,11185,11.1,0,40.8,40.3,41.4,2.58,56.4,7.112970711
56,27,184.7,425.1,42582,8682,16,0,45.4,43.6,47.1,2.34,55.4,4.750593824
70,24,151.7,478.3,61750,11745,7.9,0,38.4,36.6,40.5,2.57,65.2,6.586310805
79,33,172.2,434.2,62230,15753,8.8,0,40.5,39.4,41.5,2.48,60.7,4.930617065
133,56,190.3,482.1,48584,22324,12.9,44.79483963,39.8,38.6,40.9,2.41,53.3,3.880659295
191,76,176.6,471,57046,33294,11.1,0,39.2,38.1,40.1,2.43,57.7,4.504381161
239,99,180.9,467,50244,40746,13,908.0645953,38.9,37.5,40.8,2.6,55.3,7.694148618
88,34,194.9,486,59399,14844,9.7,0,41.9,41.3,43.2,2.63,58.6,3.293509848
67,25,129.6,426.7,52616,10832,11.5,0,43.7,42.1,45.9,2.41,59.7,6.073648972
71,27,165,483.2,43178,8979,14.3,0,47,45.2,49.8,2.19,55.3,4.371921182
53,24,207.4,490.5,44705,7973,11.7,0,43.2,40.1,44.5,2.37,54.6,3.948220065
74,26,148.3,482.3,42046,10234,19.3,0,45.1,43.5,47.7,2.22,55.6,6.811862836
232,84,170.9,480.5,54441,43011,11.4,0,38.2,37.1,39.2,2.59,56.3,6.572520705
97,41,176.1,459.7,55968,13984,10.3,0,44,40.5,47,2.28,61.6,7.056603774
39,17,162,432.9,51423,6154,9.1,0,44.5,42.7,46.5,2.28,61.6,6.165540541
116,44,179.7,506.9,46927,15527,14.6,0,43.5,41.3,46,2.34,53.2,8.296346876
60,25,152.6,442.3,50600,9133,11.5,0,42.9,40.8,45.8,2.23,58.1,4.690117253
146,53,156,467.9,62745,24800,7.6,0,41.8,40.3,43,2.45,60,5.573897844
48,18,142.7,443.6,49625,7008,12.9,0,47.3,46.2,47.8,2.18,56.4,6.177606178
2000,778,188.7,481.1,61028,467711,13.1,1231.529727,35,34.1,35.9,2.5,51.1,6.46314994
530,204,183.8,492.9,51947,93671,12.3,213.5132538,39.2,37.7,40.6,2.48,50.6,5.494453173
100,43,154.2,390.3,52791,18550,12.1,0,40.9,39.2,42.2,2.31,49.8,4.270952928
37,17,172.1,433.2,42854,5068,16.6,0,46.3,42.2,49,2.4,58.6,8.44017094
73,32,174.1,456.2,49513,10021,10.8,0,46.1,44.8,48.1,2.25,59.3,8.116710875
913,346,185.1,501.4,54959,172126,12.2,360.2012479,37.6,36.6,38.6,2.46,50.7,5.083188478
80,29,138.5,446.8,55637,11927,9.6,0,46.6,45.3,47.4,2.32,57.3,3.811252269
160,57,140.7,427.3,60205,34937,7.5,28.62294988,33.3,32.6,34.1,2.73,60.4,5.625717566
340,117,152.5,451.8,52128,96021,19.5,1614.23022,25.9,24.8,27.7,2.35,41.5,3.565762635
119,46,171.6,493.6,54957,17337,12.9,0,43,41.7,43.6,2.51,58.5,6.724330357
46,19,181.3,475.5,46501,6205,13.1,0,43.7,40.9,45.9,2.23,62.3,5.024311183
73,31,173.4,431.6,44905,12469,12.8,882.1878258,40.6,39.7,41.5,2.3,51.2,7.681053402
50,21,181.9,463.5,42555,7344,14.4,0,43.9,42.8,46.8,2.49,60.6,7.260963336
231,86,182.7,516.3,42414,35173,16.7,398.0325818,39.8,38.1,41.5,2.38,52.2,6.180279523
254,89,170.6,495.8,67342,48626,6.3,226.2164274,38.4,37.2,39.5,2.54,56.6,4.428405952
135,49,160.4,479.6,56243,22247,10.2,1842.945116,41.5,40.4,42.8,2.43,58.3,9.453503746
38,16,150.9,398.5,42006,6385,16.7,0,44.5,43.4,45,2.41,55.5,7.016060862
234,86,169.2,486.3,43490,37071,16.3,539.5052737,39.7,36.4,42.8,2.27,45.5,6.438050191
67,27,163.3,446.6,50703,10609,10.4,0,43.2,41.8,45.5,2.2,59.9,10.56949807
113,40,138.4,431.4,55984,20709,9.4,48.28818388,40.6,39.9,41.9,2.24,54.4,3.507692308
509,197,176.4,469.7,45641,102782,15.2,2062.617968,35.4,34.2,36.5,2.58,48.7,6.360617144
49,16,136.5,470,50286,7569,11,0,44.8,44.8,44.8,2.35,56.4,8.33867864
87,34,159.3,453.2,50108,12773,12,0,44.6,43.4,45.9,2.31,57,6.48694187
1962.667684,36,196.4,453.5494221,39196,12717,18.2,0,41.2,39.9,43.4,2.39,50.4,8.708822416
